epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.2722932696342468,0.7277284264564514,0.05046391859650612,0.9493645429611206
1,0.42514294385910034,0.5748757123947144,0.13761508464813232,0.8626089692115784
2,0.5006153583526611,0.49935442209243774,0.3976244330406189,0.6006569862365723
3,0.5678591728210449,0.43217217922210693,0.5066860318183899,0.4921989440917969
4,0.611792802810669,0.3882141411304474,0.1243550181388855,0.8761811256408691
5,0.6484642028808594,0.3515125513076782,0.5775349736213684,0.42262002825737
6,0.6766889095306396,0.32328277826309204,0.6152940392494202,0.38617876172065735
7,0.7132595777511597,0.2867920398712158,0.6230138540267944,0.378073513507843
8,0.7327271103858948,0.26726800203323364,0.6536925435066223,0.34753936529159546
9,0.7529778480529785,0.24697375297546387,0.7085041403770447,0.29180413484573364
10,0.7704605460166931,0.22955061495304108,0.7042317986488342,0.29653799533843994
11,0.785037100315094,0.2149905264377594,0.7173613905906677,0.28149303793907166
12,0.7337102890014648,0.26632609963417053,0.662063479423523,0.33723464608192444
13,0.7952638864517212,0.20473748445510864,0.7489511370658875,0.2506946623325348
14,0.8079437613487244,0.1920899599790573,0.7393553853034973,0.2610321342945099
15,0.8186331987380981,0.18139691650867462,0.7566393613815308,0.24375969171524048
16,0.8270010352134705,0.1729789525270462,0.7720668315887451,0.2277049720287323
17,0.8377183675765991,0.16225765645503998,0.7699662446975708,0.23053409159183502
18,0.8389542698860168,0.16107292473316193,0.7487483024597168,0.2492789924144745
19,0.8423734307289124,0.15760396420955658,0.7898948788642883,0.20973709225654602
20,0.8473657369613647,0.152605801820755,0.7928494215011597,0.20737604796886444
21,0.8555830717086792,0.1444598138332367,0.7984370589256287,0.20075716078281403
22,0.8636287450790405,0.1363738626241684,0.7988324165344238,0.20136721432209015
23,0.8685104846954346,0.1315036565065384,0.8102232217788696,0.1896616816520691
24,0.8678948879241943,0.1320941150188446,0.8024198412895203,0.19734282791614532
25,0.8749282360076904,0.1250871866941452,0.7843588590621948,0.21484920382499695
26,0.877212643623352,0.12279641628265381,0.8111495971679688,0.18873876333236694
27,0.8841968178749084,0.11581145226955414,0.8223680853843689,0.17719480395317078
28,0.8871694803237915,0.11282739788293839,0.8195855021476746,0.1801406592130661
29,0.8841558694839478,0.11584427207708359,0.8183015584945679,0.18164509534835815
30,0.8894442915916443,0.1105603352189064,0.8166113495826721,0.1834590584039688
31,0.8971701860427856,0.10286135971546173,0.8329702019691467,0.16673162579536438
32,0.8970896005630493,0.10291139036417007,0.8026437759399414,0.19797898828983307
33,0.8970218300819397,0.1029512956738472,0.8340866565704346,0.16596649587154388
34,0.904305636882782,0.09566256403923035,0.836947500705719,0.16321486234664917
35,0.906208872795105,0.0937776267528534,0.8394544720649719,0.16049352288246155
36,0.9077087640762329,0.09229704737663269,0.829681396484375,0.1702759712934494
37,0.9082933664321899,0.09171684086322784,0.8332262635231018,0.16686692833900452
38,0.9115190505981445,0.0884934663772583,0.8411300778388977,0.15861022472381592
39,0.9168493151664734,0.08316851407289505,0.8387717008590698,0.1612362265586853
40,0.9099106788635254,0.09008064866065979,0.8378357291221619,0.1619761884212494
41,0.9191572070121765,0.0808487981557846,0.8465485572814941,0.1534709483385086
42,0.9215737581253052,0.07840059697628021,0.8375808000564575,0.1628904789686203
43,0.9172247052192688,0.08276547491550446,0.8199748992919922,0.1797885149717331
44,0.9231834411621094,0.07681649923324585,0.8358160853385925,0.16330072283744812
45,0.9262683987617493,0.07372718304395676,0.84868985414505,0.15113075077533722
46,0.9285649657249451,0.07145015895366669,0.8506991863250732,0.1492621749639511
47,0.9275395274162292,0.0724678635597229,0.8485534191131592,0.15097562968730927
48,0.9285901188850403,0.07141521573066711,0.8478226661682129,0.1519450694322586
49,0.9293630719184875,0.0706326812505722,0.8447698354721069,0.15513530373573303
50,0.9322612881660461,0.06772077828645706,0.8464019894599915,0.15303462743759155
51,0.9306284785270691,0.06937655061483383,0.8531315326690674,0.1468980759382248
52,0.9352533221244812,0.064754918217659,0.853222668170929,0.14687025547027588
53,0.9361096024513245,0.06388736516237259,0.8263810276985168,0.17389701306819916
54,0.9299847483634949,0.07001831382513046,0.8468922972679138,0.15302689373493195
55,0.9344304800033569,0.06555883586406708,0.8338850736618042,0.16584154963493347
56,0.9361987709999084,0.06378967314958572,0.8494173288345337,0.150425523519516
57,0.9389966130256653,0.061015188694000244,0.8559514284133911,0.14332248270511627
58,0.9384641647338867,0.06153164803981781,0.8526549935340881,0.14726552367210388
59,0.9425398111343384,0.05744544044137001,0.8504850268363953,0.14885851740837097
60,0.942622184753418,0.05738168954849243,0.8579995036125183,0.14195674657821655
61,0.9423688054084778,0.05762876942753792,0.8587201833724976,0.14101269841194153
62,0.94579017162323,0.05421723797917366,0.8607707023620605,0.13913600146770477
63,0.9476875066757202,0.052305035293102264,0.8587583303451538,0.14107447862625122
64,0.9491513967514038,0.050847217440605164,0.8585470914840698,0.1412869691848755
