epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.23333175480365753,0.7667836546897888,0.055033791810274124,0.944911003112793
1,0.36052849888801575,0.6394616365432739,0.13118109107017517,0.869286835193634
2,0.4379453957080841,0.5620505809783936,0.4168309271335602,0.5839242935180664
3,0.4982350468635559,0.501856803894043,0.5145089626312256,0.4863724112510681
4,0.5553766489028931,0.44456419348716736,0.42005693912506104,0.5786383152008057
5,0.6001062393188477,0.3999706208705902,0.46380650997161865,0.5384777784347534
6,0.6362333297729492,0.36372098326683044,0.6273391842842102,0.37416791915893555
7,0.670035719871521,0.3299654722213745,0.6783708333969116,0.3225533962249756
8,0.6963949799537659,0.30371296405792236,0.7072761654853821,0.2932981550693512
9,0.7200435996055603,0.28000038862228394,0.6650041341781616,0.3358039855957031
10,0.7372472882270813,0.2627384066581726,0.6716856956481934,0.33057713508605957
11,0.7579375505447388,0.242076113820076,0.7356563806533813,0.2643561065196991
12,0.7714470028877258,0.22853587567806244,0.7490519881248474,0.2515700161457062
13,0.7705391645431519,0.22947080433368683,0.7593509554862976,0.24074597656726837
14,0.7967410683631897,0.20327146351337433,0.766618013381958,0.2340894639492035
15,0.8048151731491089,0.1952064037322998,0.7661879062652588,0.23462320864200592
16,0.8028010129928589,0.1971944123506546,0.1743868887424469,0.8253885507583618
17,0.7823659181594849,0.21768414974212646,0.7494521141052246,0.25177237391471863
18,0.818670928478241,0.1813543140888214,0.7580103874206543,0.24327613413333893
19,0.8315537571907043,0.16843757033348083,0.7906749248504639,0.20991913974285126
20,0.8399034738540649,0.16011536121368408,0.7925044298171997,0.2081345170736313
21,0.8447793126106262,0.15522876381874084,0.7785205841064453,0.22246937453746796
22,0.8512797951698303,0.1487555205821991,0.8171327710151672,0.1828460693359375
23,0.8536701798439026,0.14634959399700165,0.7815377712249756,0.21968713402748108
24,0.8625600337982178,0.13740700483322144,0.8175750374794006,0.18294094502925873
25,0.8649736642837524,0.13501593470573425,0.8173524737358093,0.1828097552061081
26,0.8716190457344055,0.1283881515264511,0.8114545941352844,0.18938536942005157
27,0.8707706332206726,0.1292567402124405,0.8239108920097351,0.1766475886106491
28,0.8774515390396118,0.12255864590406418,0.8118957281112671,0.18857133388519287
29,0.8782063126564026,0.1217893585562706,0.8046361207962036,0.1962568312883377
30,0.8838140964508057,0.11619699746370316,0.8314509391784668,0.1689961850643158
31,0.8862782120704651,0.11371557414531708,0.8242495059967041,0.17611263692378998
32,0.8860301375389099,0.11393670737743378,0.8294602036476135,0.17088933289051056
33,0.8903291821479797,0.10964221507310867,0.8416840434074402,0.15856671333312988
34,0.8870509266853333,0.11294414848089218,0.8448740243911743,0.15520378947257996
35,0.8971231579780579,0.10289107263088226,0.8336050510406494,0.166776642203331
36,0.8953076004981995,0.10469154268503189,0.8232254385948181,0.1774192899465561
37,0.8983699679374695,0.10158667713403702,0.8386508226394653,0.16142630577087402
38,0.903986930847168,0.09598863869905472,0.8495170474052429,0.1507740318775177
39,0.9089415073394775,0.09105464071035385,0.8542781472206116,0.14576007425785065
40,0.910197913646698,0.08979862928390503,0.8372524380683899,0.16290991008281708
41,0.909072995185852,0.0909297913312912,0.8447020649909973,0.15554594993591309
42,0.9128713011741638,0.08714692294597626,0.8436651825904846,0.15683498978614807
43,0.9131696820259094,0.08683858066797256,0.8453944325447083,0.15466530621051788
44,0.9150694608688354,0.08493319153785706,0.8441769480705261,0.15616218745708466
45,0.9164255261421204,0.08359883725643158,0.8419747352600098,0.15857265889644623
46,0.9185270071029663,0.08148214966058731,0.8545828461647034,0.14558643102645874
47,0.9188715815544128,0.0811072364449501,0.8572872281074524,0.14293469488620758
48,0.9193461537361145,0.0806676596403122,0.8344150185585022,0.16624046862125397
49,0.9196250438690186,0.08037824928760529,0.8534132242202759,0.1467839777469635
50,0.9231688976287842,0.07684242725372314,0.8595789670944214,0.14048601686954498
51,0.9257150888442993,0.07429055124521255,0.8568641543388367,0.14314354956150055
52,0.9255653619766235,0.07442604750394821,0.8514304757118225,0.14887695014476776
53,0.9296281933784485,0.0703325867652893,0.8460758328437805,0.15426309406757355
54,0.9282524585723877,0.07176162302494049,0.8593561053276062,0.14060573279857635
55,0.9272541403770447,0.07275303453207016,0.8505135774612427,0.14905615150928497
56,0.9291656017303467,0.0708450973033905,0.8464415669441223,0.15418581664562225
57,0.9304718971252441,0.06951803714036942,0.8469256162643433,0.15311689674854279
58,0.9338403940200806,0.06615588068962097,0.8605075478553772,0.13980937004089355
59,0.9335454106330872,0.0664481669664383,0.8554450869560242,0.14483359456062317
60,0.9351535439491272,0.06483062356710434,0.8586088418960571,0.1418062299489975
61,0.9339198470115662,0.06607864052057266,0.859197735786438,0.14067496359348297
62,0.9187315106391907,0.0812600776553154,0.8228015303611755,0.17782215774059296
63,0.9216927289962769,0.07832493633031845,0.8487282991409302,0.1512136459350586
64,0.9358304142951965,0.06417351216077805,0.8671703338623047,0.13271492719650269
